Song Name,Artists,Artist_ID,Track_ID,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism,Times_played,Matched_Emotions,lyrics
What Do You Mean?
 - Justin Bieber
Flaming Hot Cheetos
 - Clairo
Outta My Head
 - Khalid & John Mayer
U & Us
 - Quinn XCII
Crop Circles
 - Jon Bellion
Something Just Like This
 - The Chainsmokers & Coldplay
bad idea
 - Ariana Grande
Middle Finger
 - Phoebe Ryan & Quinn XCII
Let Me Down Slowly
 - Alec Benjamin
Blame Myself
 - ILLENIUM & Tori Kelly
enough for you
 - Olivia Rodrigo
i wasn't enough for you
 - Hollyn
Someone You Loved
 - Lewis Capaldi
Lie
 - NF
We Don't Talk Anymore
 - Charlie Puth ft. Selena Gomez
Lose Somebody
 - Kygo & OneRepublic
Stacy
 - Quinn XCII
False Alarms
 - Lawrence & Jon Bellion
Smoke and Mirrors
 - Imagine Dragons
i hate u, i love u
 - gnash ft. Olivia O'Brien
Song on the Beach
 - Arcade Fire & Owen Pallett
So Doggone Lonesome
 - Johnny Cash & The Tennessee Two
Table for One
 - AWOLNATION
I Keep Forgettin'
 - David Bowie
I Hate Myself for Loving You
 - Joan Jett & the Blackhearts
You Give Love a Bad Name
 - Bon Jovi
In My Room
 - Grant Lee Buffalo
All by Myself
 - Eric Carmen
Mr. Lonely
 - Bobby Vinton
Dancing on My Own
 - Calum Scott
Wrecked
 - Imagine Dragons
3 A.M.
 - NF
Morning Blue
 - Giant Rooks
You Can't Hurry Love
 - The Supremes
Cupid (Twin Ver.)
 - FIFTY FIFTY
Outta Sight (On My Mind)
 - Lindsey Lomis
Your Favorite Song
 - Eighty Ninety
Summer Baby
 - Jonas Brothers
Magical
 - Selena Gomez
Still Into You
 - Paramore
Hang On
 - Weezer
Start Again
 - Connor Price & Chloe Sagum
Grenade
 - Bruno Mars
Tear in My Heart (MUTEMATH Sessions)
 - twenty one pilots ft. MUTEMATH
Over You
 - Jacob Collier ft. aespa & Chris Martin
I'm Not Crazy
 - charlieonnafriday
Sick and Tired
 - iann dior ft. Machine Gun Kelly & Travis Barker
Sober
 - Childish Gambino
FFYL
 - Quinn XCII
I Love U
 - The Chainsmokers
Long Drives
 - BoyWithUke
i hate love
 - Kelly Clarkson ft. Steve Martin
let me try
 - Rachel Zegler
What Kind of Love
 - Childish Gambino
The Feels
 - Labrinth
Neptune
 - Sleeping at Last
Tell Me
 - Capital Kings
I hear you
 - Nic D
Too F*ckin' Nice
 - Victoria Justice
Another Sad Love Song
 - Khalid
MISTAKE
 - NF
Ruins
 - LEDGER
the grudge
 - Olivia Rodrigo
wish you were gay
 - Billie Eilish
Waves
 - Mr. Probz
Somebody to Love
 - Queen
My Whole Family…
 - Bo Burnham
Dream
 - Imagine Dragons
Flare Guns
 - Quinn XCII & Chelsea Cutler
boyfriend
 - Ariana Grande & Social House
Good in Goodbye
 - Madison Beer
freak
 - 44phantom
Love Me Again
 - John Newman
Not Meant to Be
 - Theory of a Deadman
Songs I Can't Listen To
 - Neon Trees
Decode
 - Paramore
Lie to Me (Denial)
 - RED
The Emptiness Machine
 - Linkin Park
Forever or the End
 - Skillet
What to Do
 - Buddy Holly
Not Over You
 - Gavin DeGraw
Happier
 - Ed Sheeran
Somebody Else
 - The 1975
The Hills
 - The Weeknd
Take What You Want
 - Post Malone ft. Ozzy Osbourne & Travis Scott
Hate Myself
 - NF
No More
 - Russ
Friends
 - Justin Bieber & BloodPop®
Be Like That
 - Kane Brown ft. Swae Lee & Khalid
Tear in My Heart (MTV Unplugged Live)
 - twenty one pilots
Thinking Bout You
 - Ariana Grande
Thinking 'Bout You
 - Dua Lipa
I Want It That Way
 - Backstreet Boys
I'm Here
 - Matteo Bocelli
What If
 - Coldplay
We Don't Talk Enough
 - Quinn XCII & Alexander 23
The One Where I Hate You
 - Marty
Ghost
 - Justin Bieber
How to Live Alone
 - Evan Ross & T.I.
Always Been You
 - Quinn XCII
Fine
 - Kyle Hume
drivers license
 - Olivia Rodrigo
Almost Is Never Enough
 - Ariana Grande & Nathan Sykes
Sorry Would Go a Long Way
 - Tori Kelly
Good Things Fall Apart
 - ILLENIUM & Jon Bellion
Let Somebody Go
 - Coldplay & Selena Gomez
HAPPY
 - NF
in my head
 - Ariana Grande
All in My Head
 - Tori Kelly
Love Is Complicated (The Angels Sing)
 - Labrinth
I'll Stop
 - half•alive
Undecided
 - Kylie Muse
Arcade
 - Duncan Laurence
Turning Out Pt. ii
 - AJR
multiverse
 - Maya Manuela & PEMBROKE
Say Something
 - A Great Big World & Christina Aguilera
Not Today
 - Imagine Dragons
When You're Gone
 - Shawn Mendes
Art of Letting You Go
 - Tori Kelly
Without You
 - Avicii ft. Sandro Cavazza
Hung Up
 - Madonna
Bad Liar
 - Selena Gomez
Wherever I Go
 - OneRepublic
Prisoner
 - Miley Cyrus ft. Dua Lipa
Out of My Head
 - Theory of a Deadman
Learn to Let Go
 - Kesha
Help Me, Rhonda
 - The Beach Boys
Interlude: Moving On
 - Paramore
pick up the phone
 - Henry Moodie
whatever we are
 - raspy
Lead Me On
 - FLETCHER
Not Into You
 - Brooksie
Left With a Broken Heart
 - Leah Kate
Iron & Steel
 - Quinn XCII
Wish You the Best
 - Lewis Capaldi
Just a Friend
 - Jordi
Bottom of a Heartbreak
 - NEEDTOBREATHE
Have to Forget
 - Leah Kate
Out of My League
 - FITZ and The Tantrums
Cool Girl
 - Tove Lo
Why Do Fools Fall in Love
 - The Beach Boys
Sexy to Someone
 - Clairo
Somebody Loves You
 - Jordan Feliz
Island of the Misfit Toys
 - KJ-52 ft. Social Club Misfits
nice to know you
 - lovelytheband
Did I Make You Up?
 - half•alive
the screw-up
Freak
 - Avicii ft. Bonn
Wish You Pain
 - Andy Grammer
Miss You a Little
 - Bryce Vine ft. lovelytheband
Miss Missing You
 - Fall Out Boy
Friends
 - Andy Mineo
Bigger Person
 - Lauren Spencer Smith
Touchy Feely Fool
 - AJR
I Don't Think That I Like Her
 - Charlie Puth
The Breakup Song
 - Francesca Battistelli
Value
 - Tori Kelly
pete davidson
 - Ariana Grande
do re mi
 - blackbear
Everything
 - Netta
I Don't Wanna Know
 - Knox
Go Your Own Way
 - Fleetwood Mac
It's Not Me, It's You
 - Skillet
Gentleman
 - Theory of a Deadman
Friday I'll Be Over U
 - Allison Iraheta
Roommates
 - Malcolm Todd
In the End
 - Linkin Park
Gives You Hell
 - The All-American Rejects
It's Alright, It's OK
 - Ashley Tisdale
Romantic Homicide
 - d4vd
I'm a Wreck
 - AWOLNATION
Nicotine
 - Panic! at the Disco
Numb
 - Linkin Park
abcdefu
 - GAYLE
good 4 u
 - Olivia Rodrigo
10 Things I Hate About You
 - Leah Kate
HATE YOUR GUTS
 - INJI
Since U Been Gone
 - Kelly Clarkson
Quiver
 - Theory of a Deadman
Sometimes
 - Skillet
Sorry, I Don't Have Time.
 - Nic D
Somebody New
 - charlieonnafriday
I DON'T NEED YOU (DEMO).wav
 - Andy Mineo
Break Free
 - Ariana Grande & Zedd
WORTH NOTHING
 - Fast & Furious: The Fast Saga & TWISTED ft. Oliver Tree
Me, Myself & I
 - G-Eazy & Bebe Rexha
Happy Alone
 - Connor Price
CTRL + ALT + DEL
 - Rêve
Bye Bye Bye
 - *NSYNC
bloodline
 - Ariana Grande
Changing of the Seasons
 - Two Door Cinema Club
Remember
 - Becky Hill & David Guetta
Better Now
 - Post Malone
…Baby One More Time
 - Britney Spears
bad idea right?
 - Olivia Rodrigo
Two of Us (Stuck)
 - Theory of a Deadman
Maneater
 - Daryl Hall & John Oates
Tainted Love
 - Soft Cell
Evil Woman
 - Electric Light Orchestra
So Happy
 - Theory of a Deadman
Don't Start Now
 - Dua Lipa
Headspace
 - Riley Clemmons
Flowers
 - Miley Cyrus
Problem
 - Ariana Grande & Iggy Azalea
Feather
 - Sabrina Carpenter
IDGAF
 - Dua Lipa
Fake Denim
 - Quinn XCII
Somebody That I Used to Know
 - Gotye & Kimbra
we can't be friends (wait for your love)
 - Ariana Grande
Too Good at Goodbyes
 - Sam Smith
The Giving Tree
 - Plain White T's
Waiting on a Friend
 - The Sights
Hide and Seek
 - Imogen Heap
Cups (Pitch Perfect's ""When I'm Gome"") - Pop Version
 - Anna Kendrick
Love Hurts
 - The Osborne Brothers
The Dumb Song
 - AJR
Gone
 - TobyMac
Wasting Time
 - NEEDTOBREATHE ft. Old Dominion
Resentment
 - Beyoncé
Apologize
 - OneRepublic
The Walls Are Way Too Thin
 - Holly Humberstone
Someone Like You
 - Adele
Give Up on Love
 - Joseph O'Brien
These Days
 - Quinn XCII
Yes
 - Coldplay
Time and Tide
 - Rick and Morty ft. Ryan Elder
Don't Wake Me
 - Skillet
Angel
 - Theory of a Deadman
Too Well
 - Reneé Rapp
Treat Myself
 - Victoria Justice
Live and Let Die
 - Wings
Changes
 - David Bowie
Time for Me to Fly
 - REO Speedwagon
Start Somewhere
 - TobyMac
block me back
 - nobigdyl.
All In (Letting Go) - Mr. Talkbox Interlude
 - TobyMac
dust settles
Canon in D
 - Johann Pachelbel
Valentine's Day
 - Linkin Park
She's Gone
 - Daryl Hall & John Oates
Warning Shot
 - charlieonnafriday
Passing Friend
 - The Beach Boys
One Wish
 - Ravyn Lenae ft. Childish Gambino
Be Alright
 - Dean Lewis
Losing a Friend
 - Rick and Morty ft. Ryan Elder
Somebody to Love
 - OneRepublic
Summer's Gone
 - The Beach Boys
Interlude: Holiday
 - Paramore
IDK Single
 - Loote
Feel Something
 - Quinn XCII
When I Think of You
 - Kylie Muse
Yosemite
 - half•alive
Good Things Go
 - Linkin Park
How Do You Like Me Now?!
 - Toby Keith
Friendly Fire
 - Linkin Park
Chlorine
 - twenty one pilots
Believe
 - Skillet
Lose You to Love Me
 - Selena Gomez
Little Wonders
 - Rob Thomas
We're Good
 - Dua Lipa
The King of Wishful Thinking
 - Go West
Separate Lives
 - Phil Collins & Marilyn Martin
If I Could Turn Back Time
 - Cher
The Line
 - twenty one pilots
Now That We Don't Talk (Taylor's Version) (From the Vault)
 - Taylor Swift
Lie, Lie
 - half•alive
iPad
 - The Chainsmokers
People You Know
 - Selena Gomez
Stranger to Me Now
 - Max Frost
Sleeping on My Dreams
 - Jacob Collier
Homecoming
 - Kanye West ft. Chris Martin
Curious
 - Andy Mineo
Close Calls
 - Quinn XCII
The Older I Get
 - Skillet
I Wish
 - Imagine Dragons
99.9
 - Jeremy Zucker
All-Time Low
 - Jon Bellion
Fall
 - Sasha Alex Sloan
ocean eyes
 - Billie Eilish
Forgot About You
 - OneRepublic
Scared to Be Lonely
 - Martin Garrix & Dua Lipa
Iscariot
 - WALK THE MOON
Space
 - TobyMac ft. Kevin Max & Michael Tait (DC Talk)
Reaching Out to Find You
 - NEEDTOBREATHE
Sorry
 - Justin Bieber
Between You and Me
 - DC Talk
Missing
 - for KING & COUNTRY
The One That Got Away
 - Katy Perry
Forgiveness
 - TobyMac & Lecrae
When You Forgive Someone
 - NEEDTOBREATHE
Invisible
 - Linkin Park
eternal sunshine
 - Ariana Grande
where do we go from here?
Being Me
 - Quinn XCII
People Change
 - for KING & COUNTRY
If the World Was Ending
 - JP Saxe ft. Julia Michaels
The Roads
 - Jonah Kagen
Whatcha Say
 - Jason Derulo
Yours to Hold
 - Skillet
Second Chances
 - Imagine Dragons
Si Veo a Tu Mamá
 - Bad Bunny
When We Were Young
 - Adele
Down in the Dumps
 - WALK THE MOON
No Goodbyes
 - Dua Lipa
100,000 Voices
 - Jacob Collier
Princess of China
 - Coldplay & Rihanna
Love Yourself
 - Justin Bieber
If You Want Love
 - NF
Elastic Heart
 - Sia
Why Can't We Be Friends?
 - Jordy Searcy
If a tree falls in love with a river
 - Lau Noah ft. Jacob Collier
The End
 - FITZ and The Tantrums
Birds
 - Imagine Dragons
It Is What It Is
 - Jamie Miller
That Power
 - Childish Gambino
gratitude for what was
Hate You
 - Jordi
Memories
 - Chaos Chaos
Borrowed Time
 - Rick and Morty ft. Tennis
Good Riddance (Time of Your Life)
 - Green Day
Interlude: I'm Not Angry Anymore
 - Paramore
Leave Out All the Rest
 - Linkin Park
House of Memories
 - Panic! at the Disco
Those Nights
 - Skillet
Everglow
 - Coldplay
Photograph
 - Arcade Fire & Owen Pallett
moving on
Turning Out Pt. iii
 - AJR
Stupid Deep
 - Jon Bellion
Life Must Go On
 - Quinn XCII
Too Late
 - Quinn XCII & AJR
Let Me Go
 - Hailee Steinfeld, Alesso, Florida Georgia Line & WATT
Let Her Go
 - Passenger
young gun
 - Tori Kelly ft. Jon Bellion
GONE
 - NF ft. Julia Michaels
These Days
 - Rudimental ft. Jess Glynne, Macklemore & Dan Caplen
I'll Bet He's Nice
 - The Beach Boys
Anna (Go to Him)
 - The Beatles
Moth to a Flame
 - Swedish House Mafia & The Weeknd
If You Love Her
 - Forest Blakk
FRI(END)S
 - V
stranger
 - Olivia Rodrigo
Memories
 - Dean Lewis
Friend of Mine
 - Avicii ft. Vargas and Lagola
Free Fallin'
 - Tom Petty
Don't You (Forget About Me)
 - Simple Minds
I'm Good
 - WALK THE MOON
I Still Haven't Found What I'm Looking For
 - U2
Unity Says Goodbye
 - Rick and Morty ft. Ryan Elder
Non, je ne regrette rien
 - Édith Piaf
epilogue
Dear Winter
 - AJR
Dear Future Wife
 - Cade Thompson
Suddenly
 - TobyMac
That Kinda Girl
 - DC Talk
drivers license (guys perspective)
 - Jareth Marlow
Fine by Me
 - Andy Grammer
End of an Era
 - Dua Lipa
Sk8er Boi
 - Avril Lavigne
Love Again
 - Dua Lipa
Connection
 - OneRepublic
Why Do You Talk to Me?
 - Quinn XCII
All the Money
 - Britt Nicole
Holding Out
 - Andy Grammer
All My Love (Imperative)
 - half•alive
Holding on to You
 - twenty one pilots
Sharp Edges
 - Linkin Park
100 Bad Days
 - AJR
To My Future Wife…
 - Jon Bellion
Godsend
 - dc Talk
When I Wake (Reprise)
 - Justin Hurwitz ft. Jullanar Gamboa
It Had to Be You (Trio Instrumental)
 - Harry Connick, Jr."
The Other Side,"Hugh Jackman, Zac Efron",0LyfQWJT6nXafLPZqxe9Of,2cKovq3l6OJjhVVDbVKOsr,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"[P.T. BARNUM]
Right here, right now, I put the offer out
I don't wanna chase you down but I know you see it
You run with me and I can cut you free
Out of the drudgery and walls you keep in
So trade that typical for somethin' colorful
And if it's crazy, live a little crazy
You can play it sensible, a king of conventional
Or you can risk it all and see
Don't you wanna get away
From the same old part you gotta play
'Cause I got what you need so come with me and take the ride
It'll take you to the other side
'Cause you can do like you do or you can do like me
Stay in the cage or you'll finally take the key
Oh, damn, suddenly you're free to fly
It'll take you to the other side
[PHILLIP CARLYLE]
Okay, my friend, you want to cut me in
Well, I hate to tell you but it just won't happen
So thanks, but no, I think I'm good to go
'Cause I quite enjoy the life you say I'm trapped in
Now I admire you and that whole show you do
You're onto somethin', really, it's somethin'
But I live among the swells and we don't pick up peanut shells
I'll have to leave that up to you"
City Of Stars,Ryan Gosling,2snm3HmsnDUDxbIChdl2Oj,5BMwpS4iYKR30kq9U9beaT,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"[Verse 1: Sebastian & 
Mia
]
City of stars
Are you shining just for me?
City of stars
There's so much that I can't see
Who knows?
I felt it from the first embrace I shared with you
That now, our dreams
They've finally come true
[Verse 2: Mia]
City of stars
Just one thing everybody wants
There in the bars
And through the smokescreen of the crowded restaurants
It's love
Yes, all we're looking for is love from someone else
[Chorus: Sebastian, 
Mia
 & 
Both
]
A rush, 
a glance
A touch, 
a dance
A look in somebody's eyes
To light up the skies
To open the world and send it reeling
A voice that says, ""I'll be here""
And ""you'll be alright""
I don't care if I know
Just where I will go
'Cause all that I need is this crazy feeling
A rat-tat-tat on my heart
Think I want it to stay"
A Lovely Night,"Ryan Gosling, Emma Stone",2snm3HmsnDUDxbIChdl2Oj,4r9hiElqKWMPT4Z3vN2exq,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,"[SEBASTIAN]
The sun is nearly gone
The lights are turning on
A silver shine that stretches to the sea
We've stumbled on a view
That's tailor-made for two
What a shame those two are you and me
Some other girl and guy
Would love this swirling sky
But there's only you and I
And we've got no shot
This could never be
You're not the type for me
[MIA]
Really?
[SEBASTIAN]
And there's not a spark in sight
What a waste of a lovely night
[MIA]
You say there's nothing here?
Well, let's make something clear
I think I'll be the one to make that call"
Someone In The Crowd,"Emma Stone, Callie Hernandez, Sonoya Mizuno, Jessica Rothe",2snm3HmsnDUDxbIChdl2Oj,39ncDMVidHOeQgeC5anYZM,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,"December 1st:
 ""Mine"" by The 1975
December 2nd:
 ""Wish You Were Here"" by Pink Floyd
December 3rd:
 ""Island, IS"" by Volcano Choir
December 4th:
 ""Shiva"" by The Antlers
December 5th:
 ""Dirty Car"" by Studio Killers
December 6th:
 ""Last Surprise"" by Sapphire
December 7th:
 ""American Spirits"" by Inner Wave
December 8th:
 ""Sad Saturdays"" by JOBA
December 9th:
 ""When I Was Done Dying"" by Dan Deacon
December 10th:
 ""Take Tonight"" by The Family Crest
December 11th:
 ""Someone in the Crowd"" by Emma Stone, Callie Hernandez, Sonoya Mizuno, & Jessica Rothe
December 12th:
 ""Stronger"" by SIAMÉS
December 13th:
 ""Lost in Time and Space"" by Lord Huron
December 14th:
 ""Don't Fuck With My Money"" by Mystery Skulls
December 15th:
 ""Ultraviolet"" by Freya Ridings
December 16th:
 ""Andy, You’re a Star"" by The Killers
December 17th:
 ""Shane"" by Leon Canoe
December 18th:
 ""Babbadook"" by Inner Wave
December 19th:
 ""Beware"" by Little Red Lung
December 20th:
 ""What's Up Danger"" by Blackway & Black Caviar
December 21st:
 ""1982"" by The Crash Engine
December 22nd:
 ""The Night We Met"" by Lord Huron
December 23rd:
 ""Sweater Weather"" by The Neighbourhood
December 24th:
 ""Rasputin"" by Boney M.
December 25th:
 ""All I Want for Christmas is You"" by Mariah Carey
December 26th:
 ""Lifelight"" by Adriana Figueroa
December 27th:
 ""Sit Next to Me"" by Foster the People
December 28th:
 ""What You Know"" by Two Door Cinema Club
December 29th:
 ""Anna Sun"" by WALK THE MOON
December 30th:
 ""Fortune 500"" by Everything Everything
December 31st:
 ""My Way"" by Frank Sinatra
A Reflection of December 2018's Playlist"
Another Day Of Sun,La La Land Cast,2snm3HmsnDUDxbIChdl2Oj,5kRBzRZmZTXVg8okC7SJFZ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"Ba-ba-da-ba da-ba-da-ba...
\nI think about that day
\nI left him at a Greyhound station west of Santa Fé
\nWe were seventeen, but he was sweet and it was true
\nStill I did what I had to do\n\n'Cause I just knew\n\n\n\nSummer: Sunday nights\n\nWe'd sink into our seats\n\nRight as they dimmed out all the lights\n\nA Technicolor world made out of music and machine\n\nIt called me to be on that screen\n\nAnd live inside each scene\n\n\n\nWithout a nickel to my name\n\nHopped a bus, here I came\n\nCould be brave or just insane\n\nWe'll have to see\n\n\n\n'Cause maybe in that sleepy town\n\nHe'll sit one day, the lights are down\n\nHe'll see my face and think of how he...\n\n...used to know me\n\n\n\nClimb these hills\n\nI'm reaching for the heights\n\nAnd chasing all the lights that shine\n\nAnd when they let you down\n\nYou'll get up off the ground\n\n'Cause morning rolls around\n\nAnd it's another day of sun\n\n\n\nI hear 'em ev'ry day\n\nThe rhythms in the canyons that'll never fade away\n\nThe ballads in the barrooms left by those who came before\n\nThey say ""you gotta want it more""\n\nSo I bang on ev'ry door\n\n\n\nAnd even when the answer's ""no""\n\nOr when my money's running low\n\nThe dusty mic and neon glow\n\nAre all I need\n\n\n\nAnd someday as I sing my song\n\nA small-town kid'll come along\n\nThat'll be the thing to push him on and go go\n\n\n\nClimb these hills\n\nI'm reaching for the heights\n\nAnd chasing all the lights that shine\n\nAnd when they let you down\n\nYou'll get up off the ground\n\n'Cause morning rolls around\n\nAnd it's another day of sun\n\n\n\nAnd when they let you down\n\nThe morning rolls around\n\n\n\nIt's another day of sun\n\nIt's another day of sun\n\nIt's another day of sun\n\nIt's another day of sun\n\nJust another day of sun\n\nIt's another day of sun\n\nAnother day has just begun\n\nIt's another day of sun\n\n\n\nIt's another day of sun!"
"Circle of Life (From ""The Lion King"") - From ""The Lion King"" Soundtrack","Carmen Twillie, Lebo M.",0LyfQWJT6nXafLPZqxe9Of,7tL61fgLUj48iB6JXVWzii,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,No lyrics found.
This Land,"Hans Zimmer, Lebo M.",0LyfQWJT6nXafLPZqxe9Of,6EKywtYHtZLAvxyEcqrbE7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fatshe leso lea halalela (The land of our ancestors is holy)
Fatshe leso lea halalela
Shadowland
The leaves have fallen
This shadowed land
This was our home
The river's dry
The ground has broken
So I must go
Now I must go
And where the journey may lead me
Let your prayers be my guide
I cannot stay here, my family
But I'll remember my pride
Prideland I have no choice
My land I will find my way
Tear-stained Lea halalela
Dry land
Take this Take this prayer
With you What lies out there
Fatshe leso Lea halalela"
Tightrope,Michelle Williams,0LyfQWJT6nXafLPZqxe9Of,0GVuLQtPXFaL18ijEOqoAa,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"Some people long for a life that is simple and planned
\nTied with a ribbon
\nSome people won't sail the sea 'cause they're safer on land
\nTo follow what's written
\nBut I'd follow you to the great unknown
\nOff to a world we call our own\n\n\n\nHand in my hand\n\nAnd we promised to never let go\n\nWe're walking the tightrope\n\nHigh in the sky\n\nWe can see the whole world down below\n\nWe're walking the tightrope\n\nNever sure, never know how far we could fall\n\nBut it's all an adventure\n\nThat comes with a breathtaking view\n\nWalking the tightrope\n\n\n\nWith you, ooh, ooh, ooh, ooh\n\nWith you, ooh, ooh, ooh, ooh\n\nWith you\n\n\n\nMountains and valleys, and all that will come in between\n\nDesert and ocean\n\nYou pulled me in and together we're lost in a dream\n\nAlways in motion\n\nSo I risk it all just to be with you\n\nAnd I risk it all for this life we choose\n\n\n\nHand in my hand\n\nAnd you promised to never let go\n\nWe're walking the tightrope\n\nHigh in the sky\n\nWe can see the whole world down below\n\nWe're walking the tightrope\n\nNever sure, will you catch me if I should fall?\n\nWell, it's all an adventure\n\nThat comes with a breathtaking view\n\nWalking the tightrope\n\n\n\nWith you, ooh, ooh, ooh, ooh\n\nWith you, ooh, ooh, ooh, ooh\n\nWith you\n\nWith you, ooh, ooh, ooh, ooh, ooh\n\n\n\nWith you, ooh-ooh-ooh\n\nWith you"
Kaer Morhen,Marcin Przybyłowicz,07vycW8ICLf5hKb22PFWXw,761SMhVKJlJlUCUveNcq1m,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Lyrics not found.
HOLIDAY,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,6zFMeegAMYQo0mt8rXtrli,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"T-T-Tay Keith, Took it to ten (Hey)
\nAyy, it's a holiday
\nI got hoes on hoes and they outta control, yeah
\nAyy, it's another way
\nAll my niggas on go and I hope that you know it\n\nI can't even close my eyes\n\nAnd I don't know why, guess I don't like surprises\n\nI can't even stay away from the game that I play\n\nThey gon' know us today, yeah\n\n\n\nAyy, can I pop shit? (Pop, pop, pop)\n\nI might bottom on the low, but I top shit (But I top shit)\n\nSwitch the genre on you hoes, do a rock hit (Mmm)\n\nI got the biggest damn song, fuck the charts, sis, I don't need 'em\n\n\n\nThey wanna know if I'll be lastin'\n\nBitch, even if I started floppin', there'd be fashion\n\nPoppin' up in movies, ain't no Nasy, bitch, it's Ashton\n\nHee, hee, I'm bad as Michael Jackson\n\nDun, dun, dun\n\n\n\nAyy, it's a holiday\n\nI got hoes on hoes and they outta control, yeah\n\nAyy, it's another way\n\nAll my niggas on go and I hope that you know it\n\nI can't even close my eyes\n\nAnd I don't know why, guess I don't like surprises\n\nI can't even stay away from the game that I play\n\nThey gon' know us today, yeah\n\n\n\nMan, I snuck into the game, came in on a horse\n\nI pulled a gimmick, I admit it, I got no remorse\n\nNobody tried to let me in, nobody opened doors\n\nI kicked them motherfuckers down, they didn't have a choice\n\nDun-dun-dun\n\nThey tried to next me, ayy, but I'm blessed, see\n\nAyy, no flex, but my checks givin' vet tease\n\nAyy, and I'm sexy, they wanna sex me\n\nPop star, but the rappers still respect me\n\n\n\nThey wanna know if I'll be lastin'\n\nBitch, even if I started floppin', there'd be fashion\n\nPoppin' up in movies, ain't no Nasy, bitch, it's Ashton\n\nHee, hee, I'm bad as Michael Jackson\n\nDun, dun, dun\n\n\n\nAyy, it's a holiday\n\nI got hoes on hoes and they outta control, yeah\n\nAyy, it's another way\n\nAll my niggas on go and I hope that you know it\n\nI can't even close my eyes\n\nAnd I don't know why, guess I don't like surprises\n\nI can't even stay away from the game that I play\n\nThey gon' know us today, yeah\n\n\n\nTay Keith, fuck these niggas up\n\nDaytrip took it to ten (Hey)"
Royals,Lorde,163tK9Wjr9P9DmM0AVK7lm,2dLLR6qlu5UJ5gk0dKz0h3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"I've never seen a diamond in the flesh \nI cut my teeth on wedding rings in the movies \nAnd I'm not proud of my address, \nIn the torn-up town, no post code envy \nBut every song's like gold teeth, grey goose, trippin' in the bathroom \n\nBlood stains, ball gowns, trashin' the hotel room, \n\nWe don't care, we're driving Cadillacs in our dreams. \n\nBut everybody's like crystal, Maybach, diamonds on your time piece. \n\nJet planes, islands, tigers on a gold leash. \n\nWe don't care, we aren't caught up in your love affair. \n\n\n\nAnd we'll never be royals (royals). \n\nIt don't run in our blood, \n\nThat kind of lux just ain't for us. \n\nWe crave a different kind of buzz. \n\nLet me be your ruler (ruler), \n\nYou can call me queen Bee \n\nAnd baby I'll rule, I'll rule, I'll rule, I'll rule. \n\nLet me live that fantasy. \n\n\n\nMy friends and I  we've cracked the code. \n\nWe count our dollars on the train to the party. \n\nAnd everyone who knows us knows that we're fine with this, \n\nWe didn't come for money. \n\n\n\nBut every song's like gold teeth, grey goose, trippin' in the bathroom. \n\nBlood stains, ball gowns, trashin' the hotel room, \n\nWe don't care, we're driving Cadillacs in our dreams. \n\nBut everybody's like crystal, Maybach, diamonds on your time piece. \n\nJet planes, islands, tigers on a gold leash \n\nWe don't care we aren't caught up in your love affair \n\n\n\nAnd we'll never be royals (royals). \n\nIt don't run in our blood \n\nThat kind of lux just ain't for us \n\nWe crave a different kind of buzz. \n\nLet me be your ruler (ruler), \n\nYou can call me queen Bee \n\nAnd baby I'll rule, I'll rule, I'll rule, I'll rule. \n\nLet me live that fantasy. \n\n\n\nOooh ooooh ohhh \n\nWe're bigger than we ever dreamed, \n\nAnd I'm in love with being queen. \n\nOooooh ooooh ohhhhh \n\nLife is game without a care \n\nWe aren't caught up in your love affair. \n\n\n\nAnd we'll never be royals (royals). \n\nIt don't run in our blood \n\nThat kind of lux just ain't for us \n\nWe crave a different kind of buzz \n\nLet me be your ruler (ruler), \n\nYou can call me queen Bee \n\nAnd baby I'll rule, I'll rule, I'll rule, I'll rule. \n\nLet me live that fantasy."
